layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,max_rand_eval,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rand_W_scale,rand_bulk_max,rand_bulk_min,rand_distance,rand_mp_softrank,rand_num_spikes,rand_sigma_mp,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,ww_maxdist,ww_softrank,xmax,xmin
68,Linear,0.0844738578957156,768,768,1.0,1.1551547273588714,3.0789502817460237,2.805827090933617,3.073986692497024,0.0,0.9231368044023389,True,8.152548789978027,dense,3.806463267712716,2.760080900514433,0.9112934065770224,encoder.layer.3.attention.self.value,768,2.9866376,0.3770583619537355,575.5471404565955,768,91,39,1.155135955064584,3.040126945665791,0.0,0.14169219804607647,1.017909556046485,0,1.007045204496607,0,1,0.21793320566531166,1.0126541704830214,8.152548789978027,70.59720282374988,success,2.855266809463501,0.0005026547587476671,,2,5.222450017929077,0.35940892198657387,8.152548789978027,1.923173427581787
71,Linear,0.06713859110759807,768,768,1.0,1.23855122261314,5.05069717950909,4.0614417356626396,2.6823682180349153,0.0,0.9357710732756032,True,6.369933128356934,dense,4.680010232567316,2.6995332753162256,0.8041348731300096,encoder.layer.3.attention.output.dense,768,2.5208912,0.4210983324289321,500.64891040190554,768,27,30,1.2385547142051854,2.6427511031540742,0.0,0.10715320178872542,1.0483400132789604,0,1.0067307460989867,0,1,0.779557035665077,1.014245697460393,6.369933128356934,78.59563048993002,success,2.5238726139068604,0.00027368118753656745,,1,3.792463779449463,0.40463051918604764,6.369933128356934,2.9323253631591797
75,Linear,0.013588801335804979,768,3072,4.0,0.4450122972059508,3.2354557289010795,7.1621831887869805,8.675560047825376,0.963951116425042,0.9805305906471848,True,163.55172729492188,dense,7.194860136838985,3.588617195665617,2.213655135135974,encoder.layer.3.intermediate.dense,768,11.310933,0.05304474731826782,3878.083856448531,768,164,79,0.4450085476700878,11.428321949476214,1.2698135499418013,0.15551572420157184,1.0103783512115487,0,1.0029246997319317,0,1,0.17455976535895876,0.8738351559685602,163.55172729492188,23.711665542091417,success,12.788734436035156,0.4182121157646179,,0,152.21144104003906,0.06933761227989745,163.55172729492188,6.607413291931152
78,Linear,0.019161476188211457,768,3072,4.0,0.45856858960793245,3.54845081180954,7.2833449013482,8.105859837885161,0.9006510930983511,0.9887117707363536,True,112.86054992675781,dense,7.328252667356649,3.5625526126022944,2.0525421620918687,encoder.layer.3.output.dense,768,50.170673,0.0718219062652588,3652.183689519763,768,107,89,0.4585649964698656,10.352370390927542,1.150263376769727,0.10006664837642341,0.20634306249999979,4,0.9836249645906333,0,1,0.24636803903143256,0.8703873883467144,112.86054992675781,32.36014437188097,success,10.623584747314453,0.3620077669620514,,0,63.011505126953125,0.44168706277042613,112.86054992675781,7.956655979156494
84,Linear,0.05904495914228092,768,768,1.0,0.85572980520016,3.1613519242034247,4.401153501473994,5.5911666300521485,0.0,0.9247345241355065,True,24.670303344726562,dense,4.832963252401616,3.02068790243943,1.3921744895842199,encoder.layer.4.attention.self.query,768,5.3732214,0.22663550390625,1048.7884656704152,768,85,31,0.855722085545424,5.538013317380138,0.0,0.13896444313078762,1.0306691103515626,0,1.0068847035556,0,1,0.2344315312123412,1.011714282112309,24.670303344726562,42.512183616688304,success,4.966920852661133,0.0006695230258628726,,1,19.27470350265503,0.21870828934192565,24.670303344726562,3.4829328060150146
85,Linear,0.028398065521499927,768,768,1.0,0.860617591552055,3.1313867699207987,4.652846525376388,5.491881150691115,0.0,0.9206655242893867,True,30.610759735107422,dense,4.994022274721305,3.0157407818651807,1.4858741085803562,encoder.layer.4.attention.self.key,768,5.3297043,0.17941015506362903,1036.9093291274305,768,85,26,0.8606162665310845,5.477257694312213,0.0,0.15195605783287233,1.027685102542877,0,1.0070734389706948,0,1,0.23118135389377284,1.0084184629327833,30.610759735107422,33.874014826825785,success,5.532699108123779,0.0006625687819905579,,1,25.25584316253662,0.17493576176841039,30.610759735107422,3.3049590587615967
86,Linear,0.09677780817414416,768,768,1.0,1.0315099072940155,3.62952730770292,3.3517152350798662,3.8647141313300164,0.0,0.9318974400211679,True,8.384125709533691,dense,4.392449974698232,2.8584144128781084,0.923457781393887,encoder.layer.4.attention.self.value,768,3.7323704,0.46095612890624993,721.7959034240117,768,66,33,1.031502840442815,3.813342393473928,0.0,0.1190702961759795,1.0216945288696293,0,1.0071480897607716,1,1,0.32367243687602304,1.013916277916532,8.384125709533691,86.09077779013366,success,2.895535469055176,0.00020832849259022623,,1,4.650089979171753,0.4453697212717029,8.384125709533691,2.9344100952148438
89,Linear,0.06875997810513157,768,768,1.0,1.1070284783445807,5.8547892032617055,4.906459584210748,3.3561607609307638,0.0,0.9449611036992593,True,6.886919021606445,dense,5.448560652250196,2.79704363350655,0.8380249764547214,encoder.layer.4.attention.output.dense,768,3.3086145,0.4873239761352537,626.676823643368,768,26,24,1.1070179345252522,3.309907046166109,0.0,0.0812703036903802,1.0003906631469728,0,1.0070071632676825,0,1,0.9521024954542695,1.014028532700158,6.886919021606445,90.99523628451045,success,2.6242940425872803,0.0005611742381006479,,1,3.6562607288360596,0.46910066499036623,6.886919021606445,3.4321093559265137
93,Linear,0.01654255453099719,768,3072,4.0,0.4417085573413812,3.48524679274476,7.701678118782686,8.6760970177564,0.964010779750711,0.9843911699551501,True,162.1041717529297,dense,7.718773413078106,3.59508959393881,2.2097941915663686,encoder.layer.4.intermediate.dense,768,11.326828,0.05352173805236816,3936.3127229362726,768,120,85,0.44170783926343143,11.59063325890346,1.2878481398781623,0.1454305138104057,1.023290302978516,0,1.0025301217833233,0,1,0.2268709548922786,0.8673747071268878,162.1041717529297,24.282612102887676,success,12.732013702392578,0.4612095057964325,,0,150.6332197189331,0.07076284286797986,162.1041717529297,7.950381278991699
96,Linear,0.025592511383253802,768,3072,4.0,0.4522018023731448,3.449180926108988,6.74243446060795,8.103937304156833,0.9004374782396481,0.9880158010645679,True,90.1141357421875,dense,6.924138983126414,3.5746966420086235,1.9547929218703157,encoder.layer.4.output.dense,768,52.718704,0.08992970123291016,3755.749706760049,768,116,99,0.4522018000802334,10.847197581745815,1.2052441757495351,0.11497531967527429,0.20575614938735956,2,0.9928869514129708,0,1,0.2274007401652968,0.8582010986791534,90.1141357421875,41.677697686687914,success,9.492846488952637,0.3842037618160248,,0,37.723289489746094,0.5813832183036107,90.1141357421875,7.985320568084717
